ts_code,name,year,goodwill_to_equity_ratio,amortization_radical_index,amortization_before_margin,amortization_impact_diff,core_profit_margin,intangible_return_ratio,note,anomaly
000858,五粮液,2022,0.0014221606612039228,1.1494982907287412,49.999001393802885,0.08646624821115267,49.91253514559173,7120.222540907838,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000858,五粮液,2023,0.0012516529376876578,1.424465912456831,50.06801431863013,0.08869852823355018,49.979315790396576,2023.4043259656341,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
000858,五粮液,2024,0.001216653110885642,0.7151342396008337,49.34197937880586,0.16494933321882854,49.17703004558703,1641.6698065150833,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
002304,洋河股份,2013,1.5872157449571194,0.5630010969097322,44.90949260140493,0.5661045143488863,44.34338808705604,401.6104029861025,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
002304,洋河股份,2014,1.3992684968474773,0.5415144766778379,41.466612105092615,0.6122278039949194,40.854384301097696,354.0888198673936,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
002304,洋河股份,2015,1.2032996042310504,0.5395220821996732,41.52257807899149,0.5689710745922838,40.9536070043992,393.2796993555931,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
002304,洋河股份,2016,1.059395905366162,0.5721751424884494,42.62161136649901,0.5566202745295357,42.064991091969475,442.1854695458862,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
002304,洋河股份,2017,0.935123202537303,0.2762385575067521,41.39180395465195,0.226703342594746,41.1651006120572,495.85792258150497,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
002304,洋河股份,2018,0.8203472830976964,0.3030959163862554,40.92012031968205,0.20744506503420013,40.71267525464785,551.9816615287317,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
002304,洋河股份,2019,0.7559868350621198,0.2977558716559681,37.714139799870345,0.22942947948225623,37.48471032038809,496.17786343172463,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
002304,洋河股份,2020,0.7171754541196211,0.3157846955544303,34.988440414502264,0.2614648058782265,34.72697560862404,427.64182835361055,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
002304,洋河股份,2021,0.6496272350884691,0.32997270020759617,38.53851643577414,0.22304262527855911,38.31547381049558,578.2955968006078,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
002304,洋河股份,2022,0.5813634507000107,0.3503379729266312,41.18258425357826,0.19545888202064532,40.98712537155762,719.7426359787075,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
002304,洋河股份,2023,0.5314013851100718,0.344465990650229,39.34711987678754,0.17827115485032152,39.168848721937216,731.7729178724354,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
002304,洋河股份,2024,0.5350094773759019,0.3457512778596117,32.64068842674689,0.21230460007968333,32.42838382666721,519.0118784184012,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600519,贵州茅台,2013,0,0.36653406005294736,70.19303834740688,0.1022508697222122,70.09078747768467,608.2363178520646,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600519,贵州茅台,2014,0,0.21779627467828594,68.39163793884447,0.24579622115743405,68.14584171768703,600.574363068385,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600519,贵州茅台,2015,0,0.2229742152825099,65.89616173874087,0.24459365769001806,65.65156808105085,598.5137110890918,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600519,贵州茅台,2016,0,0.22458824771720726,59.668667127291556,0.2070338702032899,59.461633257088266,654.2975642749589,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600519,贵州茅台,2017,0,0.22799722376645412,62.35688384778235,0.13831271701216252,62.21857113077019,1047.3049366346318,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600519,贵州茅台,2018,0,0.23255406821884755,65.20056240994872,0.10922446883240866,65.09133794111631,1369.8235198827424,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600519,贵州茅台,2019,0,0.2379477946898317,65.3712833599937,0.09746286090485512,65.27382049908884,1179.416749542807,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600519,贵州茅台,2020,0,0.23339352954538053,67.25130662483133,0.11626050270695032,67.13504612212438,1322.7988999087706,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600519,贵州茅台,2021,0,0.25758774068011336,67.53107120040511,0.11685115174054772,67.41422004866456,1153.0788148567226,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600519,贵州茅台,2022,0,0.25130037700959956,68.18161506895278,0.12571835238298945,68.05589671656979,1192.3640875101883,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
